name;nationality;position;overall;age;real_team;device
Konstantinos Lamprou;Greece;GK;70;28;Vitesse;2
Erick Torres;Mexico;ST;69;27;Club Tijuana;2
Jesús Sánchez;Mexico;RB;71;30;Guadalajara;2
Ciprian Deac;Romania;CM|CAM|RW;71;34;CFR Cluj;2
Alexandre Letellier;France;GK;68;29;US Orléans Loiret Football;2
Jordi Masip;Spain;GK;81;31;R. Valladolid CF;2
Oriol Romeu;Spain;CDM|CM;75;28;Southampton;2
Sergi Gómez;Spain;CB;79;28;Sevilla FC;2
Connor Goldson;England;CB;73;27;Rangers FC;2
Maikel Kieftenbeld;Netherlands;CDM|CM;69;30;Birmingham City;2
Musa Çagiran;Turkey;CDM|CM;70;27;Alanyaspor;2
John Guidetti;Sweden;ST;75;28;Hannover 96;2
Stefan Payne;England;ST;63;28;Tranmere Rovers;2
André André;Portugal;CDM|CM;76;30;Vitória Guimarães;2
Harry Pell;England;CDM|CM;65;28;Colchester United;2
Matthew Lowton;England;RB;75;31;Burnley;2
Medhy Guezoui;France;ST;64;31;FC Chambly Oise;2
Matz Sels;Belgium;GK;79;28;RC Strasbourg Alsace;2
Dennis Praet;Belgium;CM|CAM;77;26;Leicester City;2
Renato Neto;Brazil;CM;67;28;KV Oostende;2
Jens Cools;Belgium;CDM|CM;68;29;KAS Eupen;2
Ramiro Funes Mori;Argentina;CB;76;29;Villarreal CF;2
Santiago Gallucci;Argentina;CDM|CM;67;29;Club Atlético Central Córdoba;2
Leandro González Pirez;Argentina;CB;75;28;Club Tijuana;2
Jorge Teixeira;Portugal;CB;71;33;Sint-Truidense VV;2
Kamil Çörekçi;Turkey;RB|LB|RM;68;28;Trabzonspor;2
Piotr Malarczyk;Poland;CB;64;28;Piast Gliwice;2
Ricardo Pedriel;Bolivia;ST|RW;65;33;Club Deportivo Jorge Wilstermann;2
George Saunders;England;CDM;66;31;Envigado FC;2
Ángel Sepúlveda;Mexico;ST|RM|LM;70;29;Club Tijuana;2
Hiram Mier;Mexico;RB|CB;70;30;Guadalajara;2
Aridai;Spain;RM|LM;70;31;UD Las Palmas;2
Vitolo;Spain;ST|RM|LM;80;30;Atlético Madrid;2
Mathieu Gorgelin;France;GK;70;29;Havre Athletic Club;2
Marco Torsiglieri;Argentina;CB;71;32;Club Deportivo Jorge Wilstermann;2
Daniel Royer;Austria;RM|LM|LW;75;30;New York Red Bulls;2
Dinu Moldovan;Romania;GK;63;30;AFC Chindia Târgovi?te;2
Wilson Eduardo;Angola;ST|RW|LW;76;30;SC Braga;2
Collin Quaner;Germany;ST|RM;67;29;Huddersfield Town;2
Erik Sviatchenko;Denmark;CB;75;28;FC Midtjylland;2
Jesper Bøge;Denmark;RB|CB;66;30;Hobro IK;2
Jesper Lauridsen;Denmark;LB;66;29;Randers FC;2
Jonas Knudsen;Denmark;LB;67;27;Malmö FF;2
Rilwan Hassan;Nigeria;RM|RW;69;29;SønderjyskE;2
Clévid Dikamona;Congo;RB|CB;65;30;Heart of Midlothian;2
Marcin Kaminski;Poland;CB;72;28;VfB Stuttgart;2
Kamil Drygas;Poland;CDM|CM;70;28;Pogon Szczecin;2
Bartosz Bereszynski;Poland;RB;71;28;Sampdoria;2
Marco van Ginkel;Netherlands;CM;76;27;Chelsea;2
Marvin Potzmann;Austria;RB|LB|LM;69;26;LASK Linz;2
Matthias Maak;Austria;CB;63;28;SCR Altach;2
Sefa Yilmaz;Turkey;RM;66;30;Gençlerbirligi SK;2
Luca Caldirola;Italy;CB;72;29;Benevento;2
André Hoffmann;Germany;CB|CDM;72;27;Fortuna Düsseldorf;2
Romain Métanire;Madagascar;RB;72;30;Minnesota United FC;2
Tanju Öztürk;Germany;CDM;63;31;FC Hansa Rostock;2
Mustafa Yumlu;Turkey;CB;69;32;Denizlispor;2
Anders Christiansen;Denmark;CDM|CM;75;30;Malmö FF;2
Zakarya Bergdich;Morocco;LB;72;31;Denizlispor;2
Felix Burmeister;Germany;CB|CDM;63;30;Eintracht Braunschweig;2
Ryan Allsop;England;GK;65;28;Wycombe Wanderers;2
Gernot Trauner;Austria;CB;74;28;LASK Linz;2
Sam Mantom;England;CDM|CM;64;28;Southend United;2
Campaña;Spain;CDM|CM;80;27;Levante UD;2
Pablo Hernández;Chile;CDM|CM|CAM;76;33;Independiente;2
Timor;Spain;CDM|CM;72;30;Getafe CF;2
Samuel Galindo;Bolivia;CM|CAM;66;28;Club Always Ready;2
Lars Unnerstall;Germany;GK;77;30;PSV;2
Marco Matias;Portugal;RW|LW;68;31;Belenenses;2
Francesco Acerbi;Italy;CB;84;32;Lazio;2
Nicolai Jørgensen;Denmark;ST;75;29;Feyenoord;2
Waldemar Sobota;Poland;RM|LM;70;33;FC St. Pauli;2
John Ogu;Nigeria;CB|CDM;68;32;Al Adalah Club;2
Marco Königs;Germany;ST;62;30;SC Preußen Münster;2
Numa Lavanchy;Switzerland;RWB|LWB|RM|RW|LW;67;26;FC Lugano;2
Christopher Routis;France;CB|CM;63;30;Servette FC;2
Joaquim Adão;Angola;CDM|CM;62;28;FC Sion;2
Magnus Stamnestrø;Norway;CM|CAM;61;28;Ranheim Fotball;2
Léo Lacroix;Switzerland;CB;70;28;AS Saint-Étienne;2
Nicolas Höfler;Germany;CDM|CM;72;30;Sport-Club Freiburg;2
Jesse Joronen;Finland;GK;75;27;Brescia;2
Felicio Brown Forbes;Costa Rica;ST;66;28;RKS Raków Czestochowa SA;2
Pavao Pervan;Austria;GK;73;32;VfL Wolfsburg;2
Sonny Kittel;Germany;CAM|LW;74;27;Hamburger SV;2
Allan;Brazil;CM;84;29;Napoli;2
Lewis Dunk;England;CB;79;28;Brighton & Hove Albion;2
Tom Eastman;England;CB;65;28;Colchester United;2
Jake Forster-Caskey;England;CDM|CM;67;26;Charlton Athletic;2
Juan Ezequiel Cuevas;Argentina;LM|RW|LW;73;32;CD Everton de Viña del Mar;2
Emre Çolak;Turkey;RM|LM|CAM;72;29;RC Deportivo;2
Jamie Paterson;England;LM|CM|CAM;70;28;Bristol City;2
Marco Pérez;Colombia;ST;71;29;Al Raed;2
Vicente Gómez;Spain;CDM|CM;69;31;RC Deportivo;2
Joachim Van Damme;Belgium;CDM|CM;71;29;KV Mechelen;2
Arbilla;Spain;RB|LB|CB;76;33;SD Eibar;2
Jasper Cillessen;Netherlands;GK;82;31;Valencia CF;2
Pedro Obiang;Equatorial Guinea;CDM|CM;77;28;Sassuolo;2
Tonny Brochmann;Denmark;LM|CM|CAM;66;30;Mjøndalen IF;2
Colin Coosemans;Belgium;GK;69;27;KAA Gent;2
Andrew Tutte;England;CDM|CM;60;29;Morecambe;2
Atinç Nukan;Turkey;CB;69;27;Göztepe SK;2
Zakaria Diallo;France;CB;68;33;Racing Club de Lens;2
Maciej Jankowski;Poland;ST|LM;65;30;Arka Gdynia;2
Magomed Ozdoev;Russia;CDM|CM;77;27;Free Agents;2
Heung Min Son;Korea Republic;LM|CF;87;28;Tottenham Hotspur;2
Johan Kappelhof;Netherlands;RB|CB;68;29;Chicago Fire Soccer Club;2
Roly Bonevacia;Curacao;LM|CM;69;28;Al Faisaly;2
Nicolai Boilesen;Denmark;LB;71;28;FC København;2
Marco Bizot;Netherlands;GK;78;29;AZ;2
Ricardo van Rhijn;Netherlands;RB;69;29;SC Heerenveen;2
Lorenzo Ebecilio;Netherlands;CDM|CM|CAM;68;28;Júbilo Iwata;2
Florian Jozefzoon;Netherlands;RM|LM;69;29;Derby County;2
Rémi Mulumba;DR Congo;CDM|CM;66;27;La Berrichonne de Châteauroux;2
Robbie Benson;Republic of Ireland;CDM|CM;66;28;St. Patrick's Athletic;2
Michael Hector;Jamaica;CB;73;28;Fulham;2
Casemiro;Brazil;CDM;88;28;Real Madrid;2
Hans Vanaken;Belgium;CM|CAM;80;27;Club Brugge KV;2
Stefan Ortega;Germany;GK;74;27;DSC Arminia Bielefeld;2
Orlando Gaona Lugo;Paraguay;ST|LM|RW;63;30;Club Sportivo Luqueño;2
Nicolás Blandi;Argentina;ST;74;30;Colo-Colo;2
Alan Patrick;Brazil;CDM|CAM;74;29;Shakhtar Donetsk;2
Cristian Martínez Borja;Colombia;ST;64;32;LDU Quito;2
Nicolai Larsen;Denmark;GK;67;29;FC Nordsjælland;2
Antoni Sarcevic;England;CM|CAM;65;28;Plymouth Argyle;2
Michael Esser;Germany;GK;74;32;TSG 1899 Hoffenheim;2
Sebastian Rode;Germany;CDM|CM;78;29;Eintracht Frankfurt;2
Adam Maher;Netherlands;CDM|CM;76;27;FC Utrecht;2
Bruno;Spain;CB;77;30;Levante UD;2
Mitchell te Vrede;Netherlands;ST;67;28;Al Fateh;2
Gordan Bunoza;Bosnia & Herzegovina;LB|CB;69;32;Incheon United FC;2
Jonas Lindberg;Sweden;ST|LM|LW;63;31;IK Sirius;2
Thilo Leugers;Germany;CDM;67;29;SV Meppen;2
Michael Schimpelsberger;Austria;RWB|RB|RW;63;29;spusu SKN St. Pölten;2
Steven Berghuis;Netherlands;RW;81;28;Feyenoord;2
David Cawley;Republic of Ireland;CDM|CM;60;28;Sligo Rovers;2
Diogo Salomão;Portugal;RW|LW;70;31;Santa Clara;2
Youness Mokhtar;Morocco;LM;71;28;Columbus Crew SC;2
Santiago García;Argentina;LB|CB;71;32;Unión La Calera;2
Kelvin Mellor;England;RB|CB;62;29;Bradford City;2
Jason Lowe;England;RB|CDM|CM;65;28;Bolton Wanderers;2
Jonathan Rivierez;France;RB|CB;68;31;Stade Malherbe Caen;2
Graeme Shinnie;Scotland;CDM|CM;72;28;Derby County;2
Tendayi Darikwa;Zimbabwe;RB;71;28;Nottingham Forest;2
Cristian Tello;Spain;RM|LM;79;28;Real Betis;2
Timo Horn;Germany;GK;80;27;1. FC Köln;2
Mark Uth;Germany;ST|CAM|CF;77;28;1. FC Köln;2
Ben Coker;England;LB;63;31;Cambridge United;2
Soares;Brazil;CDM|CM;74;31;Gil Vicente FC;2
Tomáš Koubek;Czech Republic;GK;74;27;FC Augsburg;2
Adama Soumaoro;France;CB;77;28;Genoa;2
Marcus Vinícius;Brazil;RM;60;36;Arka Gdynia;2
Ole Jørgen Halvorsen;Norway;RM;65;32;Sarpsborg 08 FF;2
Jan Oblak;Slovenia;GK;91;27;Atlético Madrid;2
Marcelo Silva;Uruguay;CB;69;31;Real Salt Lake;2
Ben Gibson;England;CB;73;27;Burnley;2
Ben Rienstra;Netherlands;CB|CDM|CM;69;30;Kayserispor;2
Mike te Wierik;Netherlands;RB|CB;70;28;FC Groningen;2
Benito Raman;Belgium;ST|RM|LM;76;25;FC Schalke 04;2
Benjamin Pranter;Austria;LM|CAM|LW;67;30;WSG Swarovski Tirol;2
Lukas Hinterseer;Austria;ST;74;29;Hamburger SV;2
Guilherme;Brazil;RM|CAM;75;29;Trabzonspor;2
Billy Bodin;Wales;RM|RW;69;28;Preston North End;2
Barry Douglas;Scotland;LB;71;30;Leeds United;2
Camilo;Brazil;ST;74;32;Club Tijuana;2
Darren McGregor;Scotland;CB;66;34;Hibernian;2
Paco Alcácer;Spain;ST;82;26;Villarreal CF;2
Lucas Digne;France;LB;83;27;Everton;2
Maciej Makuszewski;Poland;RM|LM;67;30;Jagiellonia Bialystok;2
Tim Melia;United States;GK;73;34;Sporting Kansas City;2
Vitus Eicher;Germany;GK;67;29;1. FC Heidenheim 1846;2
Steven Skrzybski;Germany;ST|RM;72;27;Fortuna Düsseldorf;2
Maurice Trapp;Germany;LB|CB;69;28;VfL Osnabrück;2
Jeff Hendrick;Republic of Ireland;RM|CM|CAM;75;28;Burnley;2
Ryan Connolly;Republic of Ireland;CM|CAM;58;28;Finn Harps;2
Douglas Vieira;Brazil;ST|CF;70;32;Sanfrecce Hiroshima;2
Pulido;Spain;CB;74;29;SD Huesca;2
Tom Ince;England;CAM|RW;70;28;Stoke City;2
Sam Walker;England;GK;64;28;Reading;2
Nacer Chadli;Belgium;CAM|LW;78;30;RSC Anderlecht;2
Kristof D'Haene;Belgium;LB|LM;71;30;KV Kortrijk;2
Terry Antonis;Australia;CDM|CM|CAM;71;26;Suwon Samsung Bluewings;2
Nico Schulz;Germany;LB|LWB|LM|LW;79;27;Borussia Dortmund;2
Ko Kyung Min;Korea Republic;RM;62;33;Gyeongnam FC;2
Lee Jae Kwon;Korea Republic;CDM|CM|CAM;64;32;Gangwon FC;2
Nam Joon Jae;Korea Republic;RM;67;32;Jeju United FC;2
Lee Yong;Korea Republic;RB;73;33;Jeonbuk Hyundai Motors;2
Lee Jae Myung;Korea Republic;LB;63;29;Gyeongnam FC;2
Hong Jeong Ho;Korea Republic;CB;74;30;Jeonbuk Hyundai Motors;2
Ha Sung Min;Korea Republic;RM|CM;59;33;Gyeongnam FC;2
Yoon Bit Garam;Korea Republic;LM|CM;71;30;Ulsan Hyundai Horang-i;2
Marcelo Cañete;Argentina;CAM;69;30;CD Cobresal;2
Christopher Schindler;Germany;CB;73;30;Huddersfield Town;2
Markus Ziereis;Germany;ST|CAM;61;27;TSV 1860 München;2
Kevin Volland;Germany;ST|RW|LW;82;27;Bayer 04 Leverkusen;2
James Forrest;Scotland;RWB|RM|LM|RW;76;29;Celtic;2
Rod McDonald;England;CB;64;28;AFC Wimbledon;2
Yevhen Konoplyanka;Ukraine;LM|CAM|LW;75;30;Shakhtar Donetsk;2
Josip Ilicic;Slovenia;ST|CF;84;32;Atalanta;2
Guillermo Burdisso;Argentina;CB;73;31;Club Atlético Lanús;2
Max Power;England;CDM|CM;68;27;Sunderland;2
Zhang Linpeng;China PR;RB|CB;70;31;Guangzhou Evergrande Taobao FC;2
Feng Renliang;China PR;LM|RW|LW;60;32;Beijing Renhe FC;2
Pedro Mendes;Portugal;CB;78;29;Montpellier Hérault SC;2
Osama Rashid;Iraq;CM;72;28;Santa Clara;2
Ryan Leonard;England;CDM|CM;68;28;Millwall;2
Daniel Jarl;Sweden;CB;63;28;IK Sirius;2
Ryan Tafazolli;England;CB;66;28;Hull City;2
Nick Marsman;Netherlands;GK;68;29;Feyenoord;2
Alexander Merkel;Kazakhstan;CDM|CM;69;28;Heracles Almelo;2
Giacomo Beretta;Italy;ST;64;28;Ascoli;2
Rafal Siemaszko;Poland;ST;60;33;Arka Gdynia;2
Soner Aydogdu;Turkey;CDM|CM|CAM;71;29;Göztepe SK;2
Hallam Hope;Barbados;ST|LW;61;26;Swindon Town;2
Adam Davies;Wales;GK;70;28;Stoke City;2
Johan Hammar;Sweden;CB;63;26;BK Häcken;2
Nacho Fernández;Spain;RB|LB|CB;82;30;Real Madrid;2
Benjamin Lecomte;France;GK;81;29;AS Monaco Football Club SA;2
Carl Piergianni;England;CB;63;28;Oldham Athletic;2
Mejías;Spain;GK;63;31;Middlesbrough;2
Isaac Cuenca;Spain;RM|LM;71;29;Vegalta Sendai;2
Ben Heneghan;England;CB;66;26;Blackpool;2
Ryan Watson;England;CM;58;27;Northampton Town;2
John Lundstram;England;CM;75;26;Sheffield United;2
Juan Jesus;Brazil;LB|CB;75;29;Roma;2
Tolga Cigerci;Turkey;CDM|LM|CM;70;28;Fenerbahçe SK;2
Liam Moore;England;CB;72;27;Reading;2
Jeffrey Schlupp;Ghana;LB|LM|CM;74;27;Crystal Palace;2
Muhamed Bešic;Bosnia & Herzegovina;CM;72;27;Sheffield United;2
Fredrik Haugen;Norway;CM;68;28;SK Brann;2
Alhassan Wakaso;Ghana;CDM;73;28;Vitória Guimarães;2
Cyrus Christie;Republic of Ireland;RWB|RB|RW;70;27;Fulham;2
Jonson Clarke-Harris;England;ST;68;26;Bristol Rovers;2
Conor Thomas;England;RWB|CM|RW;61;26;Cheltenham Town;2
Clark Robertson;Scotland;CB;68;26;Rotherham United;2
Loris Néry;France;RB|LB;64;29;AS Nancy Lorraine;2
Marafona;Portugal;GK;73;33;Alanyaspor;2
Richard Smallwood;England;CDM;66;29;Blackburn Rovers;2
Kieron Freeman;Wales;RWB|RW;67;28;Sheffield United;2
Alessandro Crescenzi;Italy;RB|LB|RM;68;28;Cremona;2
Max Ehmer;Germany;CB;66;28;Gillingham;2
Bruno Uvini;Brazil;CB;72;29;Al Ittihad;2
Jordan Obita;England;LB|LWB|LW;68;26;Reading;2
Mauro Quiroga;Argentina;ST;75;30;Club Necaxa;2
Curtis Nelson;England;CB;68;27;Cardiff City;2
Carl Jenkinson;England;RB;70;28;Nottingham Forest;2
Jimmy Keohane;Republic of Ireland;RB|LB|CDM;63;29;Rochdale;2
Patrick Hoban;Republic of Ireland;ST;69;29;Dundalk;2
George Baldock;England;RWB|RW;75;27;Sheffield United;2
Moritz Leitner;Germany;CDM|CM;73;27;Norwich City;2
Emmanuel Gigliotti;Argentina;ST;74;33;Deportivo Toluca;2
Guillaume Gigliotti;France;CB;63;30;Crotone;2
Danilo Pereira;Portugal;CDM|CM;82;28;FC Porto;2
Josh Morris;England;LM|CAM|LW;67;28;Fleetwood Town;2
Ali Crawford;Scotland;CM|CAM;66;28;Bolton Wanderers;2
Sean Murray;Republic of Ireland;CDM|CM|CAM;63;26;Dundalk;2
Bogdan Stancu;Romania;ST|LM;74;33;Gençlerbirligi SK;2
Mihai Radu?;Romania;LM|CM;68;30;Asocia?ia Fotbal Club Astra Giurgiu;2
Alessandro Salvi;Italy;RB|LB|RM;69;32;Frosinone;2
Christoph Knasmüllner;Austria;ST|CM|CAM;72;28;SK Rapid Wien;2
Sven Schipplock;Germany;ST;67;31;DSC Arminia Bielefeld;2
Ollie Banks;England;CM;64;27;Tranmere Rovers;2
Luca Tremolada;Italy;CM|CAM;68;28;Pordenone;2
Fran Cruz;Spain;CB|CDM;66;29;Extremadura UD;2
Aaron McCarey;Republic of Ireland;GK;58;28;Dundalk;2
Lucas Moura;Brazil;RM|CF;82;27;Tottenham Hotspur;2
Mike Könnecke;Germany;CDM|CM|CAM;65;31;FSV Zwickau;2
Christoph Hemlein;Germany;RM|RW;64;29;1. FC Kaiserslautern;2
Denis Thomalla;Germany;ST|LM;67;27;1. FC Heidenheim 1846;2
André Martins;Portugal;CDM|CM;72;30;Legia Warszawa;2
Benjamin Corgnet;France;CAM;69;33;RC Strasbourg Alsace;2
Florent Ogier;France;CB;71;31;Clermont Foot 63;2
Steven Lawless;Scotland;RWB|RM|LM|RW;65;29;Livingston FC;2
Nicolao Dumitru;Italy;ST|LM|LW;69;28;Clubul Sportiv Gaz Metan Media?;2
Maximilian Schulze Niehues;Germany;GK;65;31;SC Preußen Münster;2
Lukasz Teodorczyk;Poland;ST;73;29;Udinese;2
Oliver Sorg;Germany;RB|CB;71;30;1. FC Nürnberg;2
Malek Chergui;France;ST|LM;65;32;Valenciennes FC;2
Kalidou Koulibaly;Senegal;CB;88;29;Napoli;2
Gaëtan Bussmann;France;LB;69;29;En Avant Guingamp;2
Yi Teng;China PR;CB;64;30;Guangzhou R&F FC;2
Marco Djuricin;Austria;ST;66;27;Karlsruher SC;2
Lionel Carole;France;LB|LWB|LW;72;29;RC Strasbourg Alsace;2
Djibril Sidibé;France;RB|RM;78;28;Everton;2
Brecht Dejaegere;Belgium;CDM|RM|CM;72;29;KAA Gent;2
Riccardo Saponara;Italy;CM|CAM;76;28;Lecce;2
Lorenzo Tonelli;Italy;CB;76;30;Sampdoria;2
Elvis Manu;Netherlands;ST|LM|LW;67;26;Beijing Renhe FC;2
Dominik Kaiser;Germany;CDM|CM|CAM;72;31;Hannover 96;2
Timo Kern;Germany;CDM|CM|CAM;66;30;FC Bayern München II;2
Nicolas De Préville;France;CF|LW;75;29;FC Girondins de Bordeaux;2
Callum Booth;Scotland;LB;64;29;St. Johnstone FC;2
Bartosz Kopacz;Poland;RB|CB;68;28;Zaglebie Lubin;2
Jakub Szumski;Poland;GK;62;28;RKS Raków Czestochowa SA;2
Scott Allan;Scotland;CAM;72;28;Hibernian;2
Nick Powell;England;CAM;72;26;Stoke City;2
Ben Garratt;England;GK;62;26;Burton Albion;2
Agustín Marchesín;Argentina;GK;81;32;FC Porto;2
Diego Rigonato;Brazil;LM;73;32;Deportivo Toluca;2
Jake Cassidy;Wales;ST;60;27;Stevenage;2
Jakub Slowik;Poland;GK;67;28;Vegalta Sendai;2
Bartlomiej Pawlowski;Poland;ST|RM|LM;70;27;Gazisehir Gaziantep Futbol Kulübü;2
Cédric;Portugal;RB;75;28;Arsenal;2
Ismaily;Brazil;LB;80;30;Shakhtar Donetsk;2
Tomáš Kalas;Czech Republic;CB;72;27;Bristol City;2
Tomáš Prikryl;Czech Republic;RM;72;28;Jagiellonia Bialystok;2
Rafal Janicki;Poland;CB;65;28;Wisla Kraków;2
Maxime Colin;France;RB|LB;72;28;Birmingham City;2
Zacharie Boucher;France;GK;69;28;AJ Auxerre;2
Aïssa Mandi;Algeria;CB;80;28;Real Betis;2
Milan Badelj;Croatia;CDM|CM;77;31;Fiorentina;2
Mickaël Le Bihan;France;ST;71;30;AJ Auxerre;2
Álex Pérez;Spain;CB;68;28;DSC Arminia Bielefeld;2
Morata;Spain;ST;83;27;Atlético Madrid;2
Ravel Morrison;England;CM|CAM;74;27;Middlesbrough;2
Michal Frydrych;Czech Republic;RB|CB;72;30;SK Slavia Praha;2
Konrad Forenc;Poland;GK;64;28;Zaglebie Lubin;2
Antonio Donnarumma;Italy;GK;66;30;Milan;2
Doneil Henry;Canada;CB;69;27;Suwon Samsung Bluewings;2
Adam Thompson;Northern Ireland;CB;65;27;Rotherham United;2
Ladislav Krejcí;Czech Republic;LB|LM|LW;73;28;Bologna;2
Janick Kamber;Switzerland;LB|LWB|LM|LW;65;28;Neuchâtel Xamax FCS;2
Ledian Memushaj;lbania;CM;72;33;Pescara;2
Afriyie Acquah;Ghana;CDM|CM;73;28;Yeni Malatyaspor;2
Tom Barkhuizen;England;ST|RM;72;27;Preston North End;2
Andrea La Mantia;Italy;ST;70;29;Empoli;2
Vladimír Darida;Czech Republic;CDM|CM|CAM;77;29;Hertha BSC;2
Nicklas Helenius;Denmark;ST;67;29;Aarhus AGF;2
Kasper Kusk;Denmark;RM|RW;71;28;Aalborg BK;2
Frederik Rønnow;Denmark;GK;75;27;Eintracht Frankfurt;2
Jakob Ankersen;Denmark;LM|LW;69;29;Aarhus AGF;2
Mathias Nielsen;Denmark;CB;65;29;Randers FC;2
Edson Montaño;Ecuador;ST;66;29;Sociedad Deportiva Aucas;2
Christian Gytkjær;Denmark;ST;73;30;Lech Poznan;2
Robert Zulj;Austria;ST|CM|CAM;71;28;VfL Bochum 1848;2
Nicola Leali;Italy;GK;70;27;Ascoli;2
Daniel Høegh;Denmark;CB;67;29;SC Heerenveen;2
Rasmus Falk;Denmark;RM|LM|CM;75;28;FC København;2
Bashkim Kadrii;Denmark;ST|LM;73;29;Al Fateh;2
Gabriel Paulista;Brazil;CB;83;29;Valencia CF;2
Camillo Ciano;Italy;ST|CAM|CF;73;30;Frosinone;2
Pablo;Brazil;CB;78;29;FC Girondins de Bordeaux;2
Ciprian Tataru?anu;Romania;GK;79;34;Olympique Lyonnais;2
Federico Santander;Paraguay;ST;74;29;Bologna;2
Frederik Sørensen;Denmark;RB|CB;72;28;BSC Young Boys;2
Liam Boyce;Northern Ireland;ST;68;29;Heart of Midlothian;2
Alessandro Iacobucci;Italy;GK;67;29;Frosinone;2
Jon Kempin;United States;GK;64;27;Columbus Crew SC;2
Mohammed Abu;Ghana;CDM|CM;66;28;D.C. United;2
Pardo;Spain;CB;67;32;Extremadura UD;2
Ryder Matos;Brazil;ST|RW|LW;70;27;FC Luzern;2
Kenny McLean;Scotland;CDM|CAM;73;28;Norwich City;2
Jeison Murillo;Colombia;CB;78;28;RC Celta;2
Junior Tallo;Ivory Coast;ST;63;27;FC Chambly Oise;2
Cristiano Biraghi;Italy;LB|LM;76;27;Inter;2
Mauro Icardi;Argentina;ST;86;27;Paris Saint-Germain;2
Rafinha;Brazil;RM|CM|CAM;81;27;RC Celta;2
Campabadal;Spain;RB;66;27;CD Lugo;2
Álvaro Vázquez;Spain;ST|LM;69;29;R. Sporting;2
Salvatore D'Elia;Italy;LB|LM;66;31;Frosinone;2
Matt Doherty;Republic of Ireland;RWB|RW;80;28;Wolverhampton Wanderers;2
Hannes Van Der Bruggen;Belgium;CDM|CM;72;27;KV Kortrijk;2
George Moncur;England;LM|CM|CAM;67;26;Luton Town;2
Sebastian Lletget;United States;LM|CM|CAM;71;27;LA Galaxy;2
Faouzi Ghoulam;Algeria;LB;79;29;Napoli;2
Geoffrey Kondogbia;Central African Rep.;CM;81;27;Valencia CF;2
Vadaine Oliver;England;ST;61;28;Northampton Town;2
Brian Gartland;Republic of Ireland;CB;63;33;Dundalk;2
Patrick McEleney;Republic of Ireland;CAM;67;27;Dundalk;2
Daniel Lafferty;Northern Ireland;LB|LWB|LW;65;31;Shamrock Rovers;2
David López;Spain;CB|CDM;78;30;RCD Espanyol;2
Gastón Ramírez;Uruguay;CAM;78;29;Sampdoria;2
Juankar;Spain;LB|LWB|LM|LW;71;30;Málaga CF;2
Layvin Kurzawa;France;LB|LM;76;27;Paris Saint-Germain;2
Pierre Sagna;Senegal;RB;68;29;Santa Clara;2
Elias Kachunga;DR Congo;ST|RM|RW;70;28;Huddersfield Town;2
Kike Márquez;Spain;ST|LM|CAM;70;31;Extremadura UD;2
Jordan Veretout;France;CDM|CM;79;27;Roma;2
Mathieu Deplagne;France;RB|LB;68;28;FC Cincinnati;2
Uffe Bech;Denmark;ST|RM|LM;69;27;Panathinaikos FC;2
Ryan Johnson Laursen;Denmark;RWB|RW;67;28;Odense Boldklub;2
Kim Young Gwon;Korea Republic;CB;72;30;Gamba Osaka;2
Marco Capuano;Italy;CB;72;28;Frosinone;2
Bruno Martella;Italy;LB|LM;70;27;Brescia;2
Paul-Georges Ntep;Cameroon;LM|LW;71;28;Free Agents;2
Nicolas Jüllich;Germany;CDM|CM;62;30;SG Sonnenhof Großaspach;2
Raphaël Varane;France;CB;86;27;Real Madrid;2
Mihály Korhut;Hungary;LB;70;31;Free Agents;2
Nikola Jakimovski;North Macedonia;LB|LM|LW;63;30;Trapani;2
Botond Baráth;Hungary;CB;70;28;Sporting Kansas City;2
César Quintero;Colombia;RM|LM|CM;69;31;Deportivo Pasto;2
Máté Pátkai;Hungary;CDM|CM;71;32;Free Agents;2
István Kovács;Hungary;RM|CAM;71;28;Free Agents;2
Julian Riedel;Germany;CB;65;28;FC Hansa Rostock;2
Ahmed Musa;Nigeria;ST|LM;73;27;Al Nassr;2
Noë Dussenne;Belgium;CB;67;28;Standard de Liège;2
Louis Bostyn;Belgium;GK;66;26;SV Zulte Waregem;2
Nicola Sansone;Italy;ST|CAM|LW;77;28;Bologna;2
Ermin Bicakcic;Bosnia & Herzegovina;CB;77;30;TSG 1899 Hoffenheim;2
Marcos Rojo;Argentina;CB;78;30;Estudiantes de La Plata;2
Russell Teibert;Canada;CDM|CM;67;27;Vancouver Whitecaps FC;2
Joe Bendik;United States;GK;65;31;Philadelphia Union;2
Jeff Attinella;United States;GK;67;31;Portland Timbers;2
Ohi Omoijuanfo;Norway;ST|LM;71;26;Molde FK;2
Mats Møller Dæhli;Norway;LM|CAM;73;25;KRC Genk;2
Valentin Eysseric;France;CAM|CF|LW;73;28;Hellas Verona;2
Alejandro Rodríguez;Spain;ST;70;28;Chiavari;2
Robbie Brady;Republic of Ireland;RM|LM;76;28;Burnley;2
Daniel Johnson;Jamaica;CDM|CAM;74;27;Preston North End;2
Veton Berisha;Norway;ST|LW;68;26;Viking FK;2
Negueba;Brazil;RM|LM|CM;71;28;Gyeongnam FC;2
Dario Tadic;Austria;ST;69;30;TSV Hartberg;2
Recio;Spain;CDM|CM;75;29;CD Leganés;2
Diego Fagundez;Uruguay;LM|CM|CAM;70;25;New England Revolution;2
Carl Winchester;Northern Ireland;CDM|CM;65;27;Forest Green Rovers;2
