name;nationality;position;overall;age;real_team;device
Nikola Vukcevic;Montenegro;CDM|CM;75;28;Levante UD;3
Asger Sørensen;Denmark;CB;70;24;1. FC Nürnberg;3
Waylon Francis;Costa Rica;LB|LWB|LW;67;29;Columbus Crew SC;3
Elias Gómez;Argentina;LB;70;26;Argentinos Juniors;3
Pau López;Spain;GK;83;25;Roma;3
Dani Romera;Spain;ST;69;24;AD Alcorcón;3
Ben Gladwin;England;CM|CAM;62;28;Milton Keynes Dons;3
Yoan Cardinale;France;GK;70;26;OGC Nice;3
Amadou Bakayoko;Sierra Leone;ST;62;24;Coventry City;3
Alain Oyarzun;Spain;LM|LW;68;26;CD Numancia;3
Harry Kyprianou;Cyprus;CB;62;23;Southend United;3
Dawid Kownacki;Poland;ST|RM|LM;72;23;Fortuna Düsseldorf;3
Mislav Oršic;Croatia;ST|LM|LW;76;27;Dinamo Zagreb;3
Julien Bègue;France;RM|RW;70;26;Asocia?ia Fotbal Club Astra Giurgiu;3
Sebas Coris;Spain;RWB|RM|RW;66;27;R. Oviedo;3
Fred Onyedinma;Nigeria;RW|LW;66;23;Wycombe Wanderers;3
Tim Leibold;Germany;LB|LM;74;26;Hamburger SV;3
Marcus Barnes;England;ST|LW;60;23;Southampton;3
Daniel Björnquist;Sweden;RWB|RB|RW;63;31;Örebro SK;3
Jhon Fredy Miranda;Colombia;ST;58;23;Patriotas Boyacá FC;3
Germán Conti;Argentina;CB;75;26;Club Atlas;3
Andrés Mosquera;Colombia;GK;64;28;Independiente Medellín;3
Jorge Sánchez;Mexico;CDM|CM;66;27;Club Atlético de San Luis;3
Jorge Ramos;Colombia;ST|RM;65;27;Deportes Tolima;3
Gerónimo Poblete;Argentina;CDM|CM;73;27;San Lorenzo de Almagro;3
César Giraldo;Colombia;GK;66;30;Club Unión Magdalena S.A;3
Raid Al Ghamdi;Saudi Arabia;ST;60;26;Al Raed;3
Jaïro Riedewald;Netherlands;LB|CB;72;23;Crystal Palace;3
Grégoire Lefebvre;France;CDM|CM;62;26;AS Nancy Lorraine;3
Théo Pellenard;France;LB;69;26;Angers SCO;3
Driss Trichard;France;LB|LM;60;25;Clermont Foot 63;3
Liam Kelly;Republic of Ireland;CDM|CM;67;24;Oxford United;3
Dominic Hyam;Scotland;CB;65;24;Coventry City;3
Jack Stacey;England;RB;72;24;AFC Bournemouth;3
Jonathan Gradit;France;RB|CB;71;27;Racing Club de Lens;3
Jaushua Sotirio;Australia;RM|LM;60;24;Wellington Phoenix;3
Michael Barrios;Colombia;ST|RM|RW;75;29;FC Dallas;3
Andrés Felipe Roa;Colombia;LM|CM|CAM;75;27;Independiente;3
Johan Arango;Colombia;ST|LM|CAM;73;29;Deportivo Binacional;3
Alexis Pérez;Colombia;LB|CB;70;26;Gallos Blancos de Querétaro;3
Estéfano Arango;Colombia;RM|LM;68;26;Atlético Nacional;3
Matías Blázquez;Chile;CB;64;29;Deportes Iquique;3
Eoghan O'Connell;Republic of Ireland;CB;66;24;Rochdale;3
Jérôme Junior Onguéné;Cameroon;CB;74;22;FC Red Bull Salzburg;3
Luca Mazzitelli;Italy;CDM|CM;71;24;Chiavari;3
Guido Guerrieri;Italy;GK;62;24;Lazio;3
Michele Rocca;Italy;CM;63;24;Livorno;3
Pablo Maffeo;Spain;RWB|RB|RW;74;23;Girona FC;3
Martin Samuelsen;Norway;ST|RM|CAM;63;23;Hull City;3
Joe Nuttall;England;ST;62;23;Blackpool;3
Thierry Ambrose;France;LM;68;23;Football Club de Metz;3
Dan-Patrick Poggenberg;Germany;LB|CB|LM;62;28;SG Sonnenhof Großaspach;3
Miloš Veljkovic;Serbia;CB|CDM;74;24;SV Werder Bremen;3
Nathan Thomas;England;RW|LW;64;25;Carlisle United;3
Jordan Rossiter;England;CDM|CM;65;23;Fleetwood Town;3
Carlos Espinosa;Chile;CM|CAM;66;37;Curicó Unido;3
Donny van de Beek;Netherlands;CM|CAM;83;23;Ajax;3
Deni Miloševic;Bosnia & Herzegovina;LM|CAM;72;25;Konyaspor;3
Khaled Al Kaabi;Saudi Arabia;ST|RM|LM;63;28;Al Faisaly;3
Mohammed Al Buraik;Saudi Arabia;RB;72;27;Al Hilal;3
Mohammed Al Saiari;Saudi Arabia;ST;64;27;Al Faisaly;3
Ante Puljic;Croatia;CB;68;32;Fotbal Club Dinamo Bucure?ti;3
Carlos Ramírez;Colombia;LB|CB;67;32;Rionegro Águilas;3
Luis Tipton;Colombia;LB;67;28;Envigado FC;3
Ryu Seung Woo;Korea Republic;LM|CM|CAM;66;26;Sangju Sangmu FC;3
Rayan Al Mousa;Saudi Arabia;CDM;63;26;Al Taawoun;3
Dani Molina;Spain;CDM|CAM;64;24;RC Celta;3
Jorge Araya;Chile;CM;63;24;CD Palestino;3
Alemão;Brazil;CB;69;29;Al Hazem;3
Fabiano;Brazil;RWB|CB|RW;70;28;Boavista FC;3
Rodrigo Echeverría;Chile;RB|CB|CM;68;25;CD Everton de Viña del Mar;3
Sverrir Ingi Ingason;Iceland;RB|CB;74;26;PAOK;3
Kazuki Nagasawa;Japan;CM|CAM|CF;68;28;Urawa Red Diamonds;3
Uroš Durdevic;Serbia;ST;70;26;R. Sporting;3
Omar Govea;Mexico;CDM|CM|CAM;71;24;SV Zulte Waregem;3
Dieter Villalpando;Mexico;CDM|CM|CAM;72;28;Guadalajara;3
Gustavo Villarruel;Argentina;ST|RM;65;28;Club Atlético Tigre;3
Samuel Mensiro;Ghana;RB|CB;63;31;Östersunds FK;3
Wu Lei;China PR;ST|RM|LM;79;28;RCD Espanyol;3
Nano Mesa;Spain;ST|LM;70;25;Cádiz CF;3
Reece Burke;England;RB|CB;70;23;Hull City;3
Leonardo Villagra;Paraguay;ST;66;29;Club Nacional;3
Ernesto Hernández;Uruguay;GK;65;35;Centro Atlético Fénix;3
Lee Chang Min;Korea Republic;CM;70;26;Jeju United FC;3
Son Jeong Hyeon;Korea Republic;GK;66;28;Gyeongnam FC;3
Francisco Arancibia;Chile;LM|RW|LW;68;23;CD O'Higgins;3
Lee Chan Dong;Korea Republic;RM|CM;66;27;Sangju Sangmu FC;3
Song Seung Min;Korea Republic;ST|CAM|RW;67;28;Sangju Sangmu FC;3
Dominic Calvert-Lewin;England;ST;79;23;Everton;3
Yesus Cabrera;Colombia;CM|CAM;71;29;América de Cali;3
Daniel O'Shaughnessy;Finland;CB;64;25;HJK Helsinki;3
Ryan Hollingshead;United States;RB|LB|RM;69;29;FC Dallas;3
Jason Flores;Chile;RM|LM|CAM;67;23;CD Antofagasta;3
Nico Elvedi;Switzerland;RB|CB;79;23;Borussia Mönchengladbach;3
Woo Ju Sung;Korea Republic;RB|LB|CB;67;27;Gyeongnam FC;3
Eric;Brazil;CAM|RW;71;34;Fotbal Club Voluntari;3
Hamad Al Mansour;Saudi Arabia;LB|LM;63;27;Al Nassr;3
Antonio Marín;Spain;RB|CB;64;24;SD Huesca;3
Jordan Hamilton;Canada;ST;65;24;Columbus Crew SC;3
Tim Väyrynen;Finland;ST;62;27;HJK Helsinki;3
Rodny Cabral;Cape Verde;RB|CB;63;25;Fotbal Club Politehnica Ia?i;3
Rick Dekker;Netherlands;CB|CDM;67;25;PEC Zwolle;3
Sid Nelson;England;CB;63;24;Tranmere Rovers;3
Nathan Konstandopoulos;Australia;CM;60;24;Adelaide United;3
Marko Maroši;Slovakia;GK;66;26;Coventry City;3
Gary O'Neill;Republic of Ireland;CDM|CM;62;25;Shamrock Rovers;3
Will Nightingale;England;CB;63;24;AFC Wimbledon;3
Carrillo;Spain;ST|RM;66;26;CD Lugo;3
Raúl;Brazil;CB;77;30;SC Braga;3
Sivert Heltne Nilsen;Norway;CDM|CM;69;28;IF Elfsborg;3
Vi?ar Örn Kjartansson;Iceland;ST;72;30;Yeni Malatyaspor;3
Omenuke Mfulu;DR Congo;CDM|CM;66;26;Elche CF;3
Maodo Malick Mbaye;Senegal;CDM|CM;64;24;Chievo Verona;3
Nahuel Leiva;Spain;RM|LM;70;23;CD Tenerife;3
Sim Sang Min;Korea Republic;LB;65;27;Pohang Steelers;3
Wilson Mena;Colombia;ST|LW;62;33;Estudiantes de Mérida;3
Dairin González;Colombia;CB;65;30;Club Unión Magdalena S.A;3
Jair Palacios;Colombia;RB;68;30;Atlético Bucaramanga;3
Jacob Rinne;Sweden;GK;73;27;Aalborg BK;3
Joe Lolley;England;RM|LM|RW;75;27;Nottingham Forest;3
Jai Ingham;New Zealand;RW;58;26;Brisbane Roar;3
Ntsikelelo Nyauza;South Africa;RB|CB|CDM;67;30;Orlando Pirates;3
Matt Clarke;England;CB;72;23;Derby County;3
Ronald Mukiibi;Uganda;RB|CB;60;28;Östersunds FK;3
Alexander Jeremejeff;Sweden;ST;68;26;SG Dynamo Dresden;3
Dénes Dibusz;Hungary;GK;74;29;Free Agents;3
Lys Mousset;France;ST;74;24;Sheffield United;3
Víctor Cabrera;Argentina;CB;71;27;Houston Dynamo;3
Marlon Hairston;United States;RWB|RB|RM|RW;65;26;Minnesota United FC;3
Steve Birnbaum;United States;CB;71;29;D.C. United;3
Patrick Mullins;United States;ST;65;28;Toronto FC;3
Hernán Hechalar;Argentina;RM|LM|CAM;66;31;Atlético Huila;3
Marius Lundemo;Norway;CM;66;26;Rosenborg BK;3
Simen Kind Mikalsen;Norway;LB;65;27;Lillestrøm SK;3
Bent Sørmo;Norway;RB;63;23;Kristiansund BK;3
Luciano Acosta;Argentina;LM|CAM;74;26;Club Atlas;3
Víctor Moreno;Colombia;CB;64;25;Alianza Petrolera;3
Mariano;Dominican Republic;ST;78;26;Real Madrid;3
Wilfried Kanon;Ivory Coast;CB;73;27;Free Agents;3
Kim Do Hyeok;Korea Republic;CDM|CM;67;28;Incheon United FC;3
Kim Yong Hwan;Korea Republic;RB;65;27;Pohang Steelers;3
Yaseen Omar Barnawi;Saudi Arabia;RB;63;26;Al Taawoun;3
Ahn Yong Woo;Korea Republic;RM|LM;67;28;Sagan Tosu;3
Sergio;Spain;CB;63;28;CD Mirandés;3
Fran Serrano;Spain;CB;61;25;Granada CF;3
Tesho Akindele;Canada;ST|LM;68;28;Orlando City Soccer Club;3
Ahmed Sharahili;Saudi Arabia;CB;64;26;Al Shabab;3
Victor Lindelöf;Sweden;CB;81;26;Manchester United;3
Simon Skrabb;Finland;ST|LWB|LW;66;25;Brescia;3
Wilder Cartagena;Peru;CDM|CM;64;25;Godoy Cruz;3
Rasmus Lindkvist;Sweden;CB|LWB|LW;67;30;AIK;3
Luke Mulholland;England;CDM|CM;62;31;Real Salt Lake;3
Lee Jae Sung;Korea Republic;CM|CAM|CF;74;27;Holstein Kiel;3
Nick Hagglund;United States;CB;66;27;FC Cincinnati;3
Colby Bishop;England;ST;66;23;Accrington Stanley;3
Godfred Donsah;Ghana;CDM|CM;72;24;KSV Cercle Brugge;3
Tommy McNamara;United States;LM|CM|RW;64;29;Houston Dynamo;3
Ollie Watkins;England;ST|RW|LW;76;24;Brentford;3
No Dong Geon;Korea Republic;GK;69;28;Suwon Samsung Bluewings;3
Sergio Román;Colombia;GK;68;25;Once Caldas;3
Kyle Dempsey;England;CM;64;24;Fleetwood Town;3
Tommy Thompson;United States;RB|RM|CM;66;24;San Jose Earthquakes;3
Chris Duvall;United States;RB|CB;65;28;Portland Timbers;3
Alfredo Morelos;Colombia;ST;76;24;Rangers FC;3
Juan Carlos Pereira;Colombia;RM|CM;67;27;Millonarios FC;3
Yairo Moreno;Colombia;LB|LM|CAM;70;25;Club León;3
Enzo Crivelli;France;ST;74;25;Medipol Basaksehir FK;3
Hélder Costa;Portugal;RM|LM|RW;73;26;Leeds United;3
Marcel Sobottka;Germany;CDM|CM;72;26;Fortuna Düsseldorf;3
Lee Gwang Hyeok;Korea Republic;LW;68;24;Pohang Steelers;3
Kim Sun Min;Korea Republic;CM|RW;65;28;Daegu FC;3
Yves-Simon Pambou;Congo;CM;65;24;Grenoble Foot 38;3
Kyoung Rok Choi;Korea Republic;RM|CAM|CF;65;25;Karlsruher SC;3
Jan Zwischenbrugger;Austria;CB|CDM;65;30;SCR Altach;3
Abdulaziz Al Bishi;Saudi Arabia;RM|LM;65;26;Al Ittihad;3
Fernando Karanga;Brazil;ST;70;29;Henan Jianye FC;3
Bae Seung Jin;Korea Republic;CDM;59;32;Gyeongnam FC;3
Gwon Wan Gyu;Korea Republic;RB|LB|CB;63;28;Pohang Steelers;3
Rafal Kurzawa;Poland;LM;70;27;Esbjerg fB;3
Patrick Twumasi;Ghana;ST|LM;71;26;Gazisehir Gaziantep Futbol Kulübü;3
Erik Thommy;Germany;RM|LM|CAM;73;25;Fortuna Düsseldorf;3
Liao Lisheng;China PR;CDM|CM;65;27;Guangzhou Evergrande Taobao FC;3
Pier Grazziani;Colombia;GK;63;25;Alianza Petrolera;3
Abdullah Al Shamekh;Saudi Arabia;RB|LB;64;27;Al Shabab;3
Song Boxuan;China PR;LM;63;30;Tianjin Tianhai FC;3
Zhang Xizhe;China PR;RM|CM|CAM;70;29;Beijing Sinobo Guoan FC;3
Piao Cheng;China PR;CM;68;30;Beijing Sinobo Guoan FC;3
Li Tixiang;China PR;CB|CDM|CM;61;30;Guangzhou R&F FC;3
Shin Chang Moo;Korea Republic;ST|CM;63;27;Daegu FC;3
Lucas Olaza;Uruguay;LB;75;26;RC Celta;3
Miloš Jojic;Serbia;CDM|RM|CM;71;28;Wolfsberger AC;3
Valmir Berisha;Sweden;ST|RM;64;24;AFC Chindia Târgovi?te;3
Adam Armstrong;England;ST|RM|LM;73;23;Blackburn Rovers;3
Han Rongze;China PR;GK;61;27;Shandong Luneng TaiShan FC;3
Wang Tong;China PR;RB;64;27;Shandong Luneng TaiShan FC;3
Muzepper Mirahmetjan;China PR;CDM|CM;67;29;Shanghai SIPG FC;3
Liu Yang;China PR;CB;61;29;Tianjin TEDA FC;3
Mi Haolun;China PR;LB|LWB|LW;64;27;Tianjin Tianhai FC;3
Wu Xinghan;China PR;LM|LW;66;27;Shandong Luneng TaiShan FC;3
Liu Binbin;China PR;RM|LM;69;27;Shandong Luneng TaiShan FC;3
Luo Senwen;China PR;CDM|CM;62;27;Hebei China Fortune FC;3
Jin Jingdao;China PR;RM|LM;66;28;Shandong Luneng TaiShan FC;3
Lee Ju Yong;Korea Republic;LB;63;27;Jeonbuk Hyundai Motors;3
Carlos Gruezo;Ecuador;CDM|CM;72;25;FC Augsburg;3
Chen Hao;China PR;ST|CB;63;27;Henan Jianye FC;3
Abdallah Gomaa;Egypt;LB|RM|LM;70;24;Free Agents;3
Son Jun Ho;Korea Republic;CDM|CM;71;28;Jeonbuk Hyundai Motors;3
Mátyás Tajti;Hungary;CM;64;22;Zaglebie Lubin;3
Paul Seguin;Germany;RB|CDM;70;25;SpVgg Greuther Fürth;3
Jay Fulton;Scotland;CDM|CM;71;26;Swansea City;3
Petar Golubovic;Serbia;RB|CB;66;26;KV Kortrijk;3
Donis Avdijaj;Kosovo;LM|CAM;68;23;Heart of Midlothian;3
Coll Donaldson;Scotland;CB;62;25;Ross County FC;3
Bilal Ould-Chikh;Morocco;RW;65;23;ADO Den Haag;3
Jindrich Stanek;Czech Republic;GK;65;24;Viktoria Plzen;3
Kang Hyeon Mu;Korea Republic;GK;70;25;Pohang Steelers;3
Arbër Zeneli;Kosovo;LM|LW;75;25;Stade de Reims;3
Vigaray;Spain;RB;73;25;R. Zaragoza;3
Kasper Fisker;Denmark;CM;67;32;Brøndby IF;3
Musa Araz;Switzerland;RM|CM|CAM;66;26;Neuchâtel Xamax FCS;3
Miguel Castroman;Switzerland;CM|CAM;63;25;FC Thun;3
Saleh Chihadeh;Palestine;ST;61;25;FC Thun;3
Nicola Sutter;Switzerland;CB;64;25;FC Thun;3
Peter Zulj;Austria;CDM|CM;72;27;RSC Anderlecht;3
Maximilian Oesterhelweg;Germany;LM|LW;65;30;Chemnitzer FC;3
Stefan Scougall;Scotland;LM|CM|CAM;65;27;Carlisle United;3
Jonathan Lindseth;Norway;LM|CM;63;24;Sarpsborg 08 FF;3
Peter Michorl;Austria;CDM|CM;74;25;LASK Linz;3
Marco Albertoni;Italy;GK;57;24;Perugia;3
Amaury Torralvo;Colombia;LB|LM;63;26;La Equidad;3
Filip Mladenovic;Serbia;LB;70;28;Lechia Gdansk;3
Jiang Zhe;China PR;RB|CDM|CM;64;31;Chongqing Dangdai Lifan FC SWM Team;3
Patrick Roberts;England;RM|RW;73;23;Middlesbrough;3
Niko Datkovic;Croatia;CB;66;27;Cracovia;3
Jeff Hardeveld;Netherlands;LB|CB;65;25;Heracles Almelo;3
Fidan Aliti;Kosovo;CB;64;26;Kalmar FF;3
Jonathan Cabral;Argentina;CB;72;28;Atlético Tucumán;3
Hirving Lozano;Mexico;ST|RW|LW;80;24;Napoli;3
Núrio;Angola;LB|LM;71;25;Sporting Charleroi;3
Conor O'Malley;Republic of Ireland;GK;60;25;Peterborough United;3
Rodrigo Arciero;Argentina;RB;66;27;Club Atlético Banfield;3
Leonel Di Plácido;Argentina;RWB|RB|RM|RW;72;26;Club Atlético Lanús;3
Tino Casali;Austria;GK;62;24;SV Mattersburg;3
Julian Weigl;Germany;CB|CDM|CM;79;24;SL Benfica;3
Thato Mokeke;South Africa;LB|CDM|CM;67;30;Free Agents;3
Emiliano Agüero;Argentina;CM;62;25;Club River Plate Asunción;3
Lucas Boyé;Argentina;ST|LM|CAM;68;24;Reading;3
Craig Halkett;Scotland;CB;71;25;Heart of Midlothian;3
George Oakley;England;ST;62;24;Hamilton Academical FC;3
Kim Dae Jung;Korea Republic;CB;63;27;Sangju Sangmu FC;3
Lee Myung Jae;Korea Republic;LB;66;26;Sangju Sangmu FC;3
Christoffer Carlsson;Sweden;RM|LM|CM;62;31;Falkenbergs FF;3
Manuel Locatelli;Italy;CDM|CM;77;22;Sassuolo;3
Josh Onomah;England;LM|CM|CAM;68;23;Fulham;3
Hansel Zapata;Colombia;RM;67;25;Millonarios FC;3
Niklas Sandberg;Norway;RW|LW;63;25;FK Haugesund;3
Callum Burton;England;GK;58;23;Cambridge United;3
Harry Lewis;England;GK;62;22;Southampton;3
Tosin Adarabioyo;England;CB;71;22;Blackburn Rovers;3
Ally Gilchrist;Scotland;LB|CB;61;25;Derry City;3
Chris Cadden;Scotland;RB|RM;66;23;Columbus Crew SC;3
Aaron Long;United States;CB;75;27;New York Red Bulls;3
Tarek Hamed;Egypt;CDM|CM;77;31;Free Agents;3
An Jin Beom;Korea Republic;LM|CM;59;28;Incheon United FC;3
Ondrej Duda;Slovakia;CM|CAM;76;25;Norwich City;3
Cristian Buonaiuto;Italy;CM|CAM|CF;69;27;Perugia;3
Bryan Carvallo;Chile;LM|CAM;69;23;CD Universidad de Concepción;3
James Bree;England;RB|LB;66;22;Luton Town;3
Erivaldo;Portugal;RM|LM;65;26;Marítimo;3
Youssouf Koné;Mali;LB;75;25;Olympique Lyonnais;3
Róbert Pich;Slovakia;RM|CAM;68;31;Slask Wroclaw;3
Arkadiusz Kasperkiewicz;Poland;CB;65;25;RKS Raków Czestochowa SA;3
Emil Hansson;Sweden;CAM|LW;68;21;RKC Waalwijk;3
Lars-Jørgen Salvesen;Norway;ST;64;24;Strømsgodset IF;3
Fan Yunlong;China PR;CDM|LM|CM;63;31;Guangzhou R&F FC;3
Jin Pengxiang;China PR;CB;61;30;Beijing Sinobo Guoan FC;3
Shan Pengfei;China PR;RB|LB|CB;60;27;Dalian YiFang FC;3
Yang Boyu;China PR;CB;60;31;Jiangsu Suning FC;3
Zhu Xiaogang;China PR;CDM|CM;57;32;Dalian YiFang FC;3
Aidi Fulangxisi;China PR;RB|CB;62;29;Shanghai Greenland Shenhua FC;3
Zhou Tong;China PR;LWB|LM|LW;61;30;Wuhan Zall Professional FC;3
Lü Peng;China PR;CDM|CM;60;30;Beijing Sinobo Guoan FC;3
Sun Bo;China PR;RM|RW;59;29;Dalian YiFang FC;3
Sun Guowen;China PR;RWB|RM|RW;57;26;Dalian YiFang FC;3
Bai Jiajun;China PR;LB;63;29;Shanghai Greenland Shenhua FC;3
Zheng Kaimu;China PR;CDM|CM;60;28;Tianjin TEDA FC;3
Cao Yunding;China PR;LM|LW;72;30;Shanghai Greenland Shenhua FC;3
Joris Correa;France;ST|LM|LW;65;26;FC Chambly Oise;3
Gabriel Mutombo;France;LB|CB;64;24;US Orléans Loiret Football;3
Petter Strand;Norway;CM|LW;66;25;SK Brann;3
Kristian Opseth;Norway;ST;65;30;Adelaide United;3
Alexandru Buzbuchi;Romania;GK;64;26;Fotbal Club Viitorul Constan?a;3
Patrick Berg;Norway;CDM|CM;67;22;FK Bodø/Glimt;3
Yang Hyung Mo;Korea Republic;GK;65;29;Suwon Samsung Bluewings;3
Zhou Yun;China PR;RB|LB|CB;64;29;Jiangsu Suning FC;3
Ren Hang;China PR;CB;68;31;Hebei China Fortune FC;3
Yang Xiaotian;China PR;LB;63;30;Jiangsu Suning FC;3
Ji Xiang;China PR;RB|RM;68;30;Jiangsu Suning FC;3
Sun Ke;China PR;RM|RW|LW;67;30;Tianjin Tianhai FC;3
Teddy Bishop;England;CM;66;24;Ipswich Town;3
Cyriel Dessers;Belgium;ST;72;25;Heracles Almelo;3
Nordin Jackers;Belgium;GK;67;22;Waasland-Beveren;3
Jiang Zhipeng;China PR;LB|LWB|LM|LW;68;31;Hebei China Fortune FC;3
Zhang Yuan;China PR;RWB|RB|RM|RW;58;30;Shenzen FC;3
Tang Miao;China PR;RWB|RB|RM|RW;68;29;Guangzhou R&F FC;3
Chang Feiya;China PR;ST|RM|LW;57;27;Guangzhou R&F FC;3
Zhu Baojie;China PR;LM|CM|LW;62;30;Shanghai Greenland Shenhua FC;3
Gautier Lloris;France;CB;68;25;OGC Nice;3
Sun Shilin;China PR;CDM|CM;60;31;Shanghai Greenland Shenhua FC;3
Jin Taiyan;China PR;LB;64;30;Beijing Sinobo Guoan FC;3
Ding Haifeng;China PR;LB|LWB|LM|LW;66;29;Guangzhou R&F FC;3
Hu Yanqiang;China PR;RM|LM|CM;62;27;Beijing Sinobo Guoan FC;3
Gabriel Esparza;Argentina;LM;70;27;Colón de Santa Fe;3
Jeison Angulo;Colombia;LB;67;24;Junior FC;3
Mateusz Wdowiak;Poland;RM|LM;66;23;Cracovia;3
Lukas Klostermann;Germany;RWB|RB|LB|RW;81;24;RB Leipzig;3
Jo Sung Jin;Korea Republic;CB;69;29;Suwon Samsung Bluewings;3
Gu Chao;China PR;GK;67;30;Jiangsu Suning FC;3
Shi Ke;China PR;CB;68;27;Shanghai SIPG FC;3
Xie Pengfei;China PR;RM|LM|RW;66;27;Jiangsu Suning FC;3
Luo Jing;China PR;ST|RM|LM;62;26;Jiangsu Suning FC;3
Albian Ajeti;Switzerland;ST;73;23;West Ham United;3
Luca Valzania;Italy;CM;67;24;Cremona;3
Luis Vasquez;Colombia;GK;63;24;Independiente Medellín;3
Breel Embolo;Switzerland;ST|CAM;77;23;Borussia Mönchengladbach;3
Óscar Barreto;Colombia;RM|RW;68;27;Millonarios FC;3
Tim Nilsen;Norway;ST;62;27;Derry City;3
Anton Miranchuk;Russia;RM|CAM;77;24;Lokomotiv Moscow;3
Eric Smith;Sweden;CB|CM;65;23;KAA Gent;3
Fernando Arce;United States;CDM|CM;62;23;Club Necaxa;3
Luis Chávez;Mexico;RM|CM;65;24;Pachuca;3
Vykintas Slivka;Lithuania;CM;65;25;Hibernian;3
Nikita Haikin;Russia;GK;63;25;FK Bodø/Glimt;3
Unai López;Spain;CDM|CM;78;24;Athletic Club;3
Dominic Ball;England;RB|CDM|CM;67;24;Queens Park Rangers;3
Mario Risso;Uruguay;CB;67;32;Club Plaza de Deportes Colonia;3
Connor Ogilvie;England;LB|CB;65;24;Gillingham;3
Harry Winks;England;CDM|CM;80;24;Tottenham Hotspur;3
Mathias Normann;Norway;CDM|CM;72;24;Free Agents;3
Liam Kinsella;Republic of Ireland;CM;64;24;Walsall;3
Keziah Veendorp;Netherlands;CB;67;23;FC Emmen;3
Jérôme Prior;France;GK;72;24;Valenciennes FC;3
Grant Ward;England;RM|CM;66;25;Blackpool;3
Alex Jakubiak;Scotland;ST|LM;60;23;St. Mirren;3
Juan Cruz Komar;Argentina;CB;73;23;Club Atlético Talleres;3
Andrés Cubas;Paraguay;CDM|CM;75;24;Club Atlético Talleres;3
Fabián Viáfara;Colombia;RB;69;28;Junior FC;3
Feng Gang;China PR;CM;57;27;Hebei China Fortune FC;3
Zhao Yuhao;China PR;CB|CDM;65;27;Hebei China Fortune FC;3
Zou Dehai;China PR;GK;65;27;Beijing Sinobo Guoan FC;3
Bernard Mensah;Ghana;CM|CAM;73;25;Kayserispor;3
Rochinha;Portugal;RW|LW;72;25;Vitória Guimarães;3
Otis Khan;England;LM|CAM;63;23;Newport County;3
Sivera;Spain;GK;73;23;UD Almería;3
José Carlos;Spain;LB|CB;64;24;CD Lugo;3
Ivi;Spain;RM|LM;73;26;SD Ponferradina;3
Jonathan Rasheed;Norway;GK;59;28;BK Häcken;3
Daniel Granli;Norway;RB|LB|CB;64;26;AIK;3
Morten Thorsby;Norway;CM|CAM;70;24;Sampdoria;3
Louis Reed;England;CDM|CM;65;23;Peterborough United;3
Daniel Mesenhöler;Germany;GK;65;25;Fußballclub Viktoria Köln 1904 e.V.;3
Leroy Sané;Germany;LW;86;24;Manchester City;3
Marvin Friedrich;Germany;CB;74;24;1. FC Union Berlin;3
Yerko Leiva;Chile;RM|CM|CAM;69;22;Club Necaxa;3
Timothy Castagne;Belgium;RM|LM;76;24;Atalanta;3
Harry Isted;England;GK;57;23;Luton Town;3
Florian David;France;ST|CAM;66;27;FC Chambly Oise;3
Dani Ceballos;Spain;CM|CAM;81;23;Arsenal;3
Ilya Pomazun;Russia;GK;66;23;PFC CSKA Moscow;3
Ezequiel Unsain;Argentina;GK;74;25;Defensa y Justicia;3
Rolando Aarons;England;LM|LW;69;24;Motherwell;3
Freddie Woodman;England;GK;72;23;Swansea City;3
Zinedine Ferhat;Algeria;RM;75;27;Nîmes Olympique;3
Alexander Stølås;Norway;LB|LM;64;31;FK Haugesund;3
Oliver Hüsing;Germany;CB;71;27;1. FC Heidenheim 1846;3
Lynden Gooch;United States;RW|LW;67;24;Sunderland;3
Nuno Valente;Portugal;CM;67;28;Vitória Setúbal;3
Zizo;Egypt;CAM|RW;71;24;Free Agents;3
Efthymios Koulouris;Greece;ST;72;24;Toulouse Football Club;3
Leopold Zingerle;Germany;GK;71;26;SC Paderborn 07;3
Sebastian Griesbeck;Germany;CDM;72;29;1. FC Heidenheim 1846;3
Justen Glad;United States;CB;69;23;Real Salt Lake;3
Rick Karsdorp;Netherlands;RB;74;25;Feyenoord;3
Rúnar Alex Rúnarsson;Iceland;GK;70;25;Dijon FCO;3
Han Eui Kwon;Korea Republic;ST|LW;64;26;Suwon Samsung Bluewings;3
Iván Villar;Spain;GK;67;23;RC Celta;3
Andres Tello;Colombia;LM|CM;71;23;Benevento;3
Tsubasa Nishi;Japan;CM;64;30;Daegu FC;3
Pleguezuelo;Spain;RB|CB;67;23;FC Twente;3
Jown Cardona;Colombia;LM|CAM;67;25;Club León;3
Kim Young Bin;Korea Republic;LB|CB;60;28;Gangwon FC;3
Tom James;Wales;RB|LB;65;24;Hibernian;3
Franco Escobar;Argentina;RWB|RB|CB|RW;68;25;Atlanta United;3
Mauro Manotas;Colombia;ST;72;25;Houston Dynamo;3
Kim Dong Jin;Korea Republic;LB|LM;61;27;Daegu FC;3
Ernest Ohemeng;Ghana;LW;67;24;CD Mirandés;3
Nélson Monte;Portugal;RB|CB;72;24;Rio Ave FC;3
Lee Tae Hee;Korea Republic;GK;63;25;Incheon United FC;3
Denis Rodríguez;Argentina;CDM|RM|CM;67;24;Newell's Old Boys;3
